"ATT","EquipmentName","EquipmentType","fDir","fHeight","fLat","fLon","FlyPosType","fPitch","fRoll","fSpeed","fTime","iActiveFlag","iDetectZoneNum","iTargetNum","nRCSNum","PlatID","RadarDetectPlat","RadarID","RCSArray","sRID","TargetID","ZonePoint"
,,,,,,,,,,,"92.8",,"121",,,,,"7",,"1_1_1","6","[ { ""fLon"" : 117.83705, ""fLat"" : 24.009789 }, { ""fLon"" : 118.17804, ""fLat"" : 25.091433 }, { ""fLon"" : 118.198746, ""fLat"" : 25.08588 }, { ""fLon"" : 118.219345, ""fLat"" : 25.08 }, { ""fLon"" : 118.23982, ""fLat"" : 25.073795 }, { ""fLon"" : 118.26016, ""fLat"" : 25.067266 }, { ""fLon"" : 118.280396, ""fLat"" : 25.060417 }, { ""fLon"" : 118.30049, ""fLat"" : 25.053247 }, { ""fLon"" : 118.320435, ""fLat"" : 25.045763 }, { ""fLon"" : 118.340225, ""fLat"" : 25.037964 }, { ""fLon"" : 118.35987, ""fLat"" : 25.029848 }, { ""fLon"" : 118.379364, ""fLat"" : 25.021427 }, { ""fLon"" : 118.39869, ""fLat"" : 25.012697 }, { ""fLon"" : 118.41783, ""fLat"" : 25.003664 }, { ""fLon"" : 118.43682, ""fLat"" : 24.994324 }, { ""fLon"" : 118.45561, ""fLat"" : 24.984688 }, { ""fLon"" : 118.474205, ""fLat"" : 24.974754 }, { ""fLon"" : 118.49262, ""fLat"" : 24.964529 }, { ""fLon"" : 118.51083, ""fLat"" : 24.95401 }, { ""fLon"" : 118.52883, ""fLat"" : 24.943207 }, { ""fLon"" : 118.54664, ""fLat"" : 24.932117 }, { ""fLon"" : 118.5642, ""fLat"" : 24.920744 }, { ""fLon"" : 118.581566, ""fLat"" : 24.9091 }, { ""fLon"" : 118.598694, ""fLat"" : 24.89718 }, { ""fLon"" : 118.61559, ""fLat"" : 24.884985 }, { ""fLon"" : 118.63225, ""fLat"" : 24.872524 }, { ""fLon"" : 118.64867, ""fLat"" : 24.859804 }, { ""fLon"" : 118.66484, ""fLat"" : 24.846823 }, { ""fLon"" : 118.680756, ""fLat"" : 24.833584 }, { ""fLon"" : 118.69642, ""fLat"" : 24.820097 }, { ""fLon"" : 118.711815, ""fLat"" : 24.80636 }, { ""fLon"" : 118.72695, ""fLat"" : 24.79238 }, { ""fLon"" : 118.74181, ""fLat"" : 24.77816 }, { ""fLon"" : 118.7564, ""fLat"" : 24.76371 }, { ""fLon"" : 118.770706, ""fLat"" : 24.749023 }, { ""fLon"" : 118.78474, ""fLat"" : 24.734112 }, { ""fLon"" : 118.79846, ""fLat"" : 24.718979 }, { ""fLon"" : 118.811905, ""fLat"" : 24.70363 }, { ""fLon"" : 118.82505, ""fLat"" : 24.688066 }, { ""fLon"" : 118.83789, ""fLat"" : 24.672293 }, { ""fLon"" : 118.850426, ""fLat"" : 24.656322 }, { ""fLon"" : 118.862656, ""fLat"" : 24.640146 }, { ""fLon"" : 118.87458, ""fLat"" : 24.623785 }, { ""fLon"" : 118.88618, ""fLat"" : 24.607227 }, { ""fLon"" : 118.89746, ""fLat"" : 24.590488 }, { ""fLon"" : 118.90842, ""fLat"" : 24.57357 }, { ""fLon"" : 118.919044, ""fLat"" : 24.556477 }, { ""fLon"" : 118.92936, ""fLat"" : 24.53922 }, { ""fLon"" : 118.939316, ""fLat"" : 24.521797 }, { ""fLon"" : 118.94896, ""fLat"" : 24.504213 }, { ""fLon"" : 118.95825, ""fLat"" : 24.486479 }, { ""fLon"" : 118.96721, ""fLat"" : 24.468601 }, { ""fLon"" : 118.975815, ""fLat"" : 24.450579 }, { ""fLon"" : 118.98408, ""fLat"" : 24.432417 }, { ""fLon"" : 118.99199, ""fLat"" : 24.414124 }, { ""fLon"" : 118.99954, ""fLat"" : 24.395708 }, { ""fLon"" : 119.00676, ""fLat"" : 24.37717 }, { ""fLon"" : 119.01362, ""fLat"" : 24.35852 }, { ""fLon"" : 119.0201, ""fLat"" : 24.33976 }, { ""fLon"" : 119.02624, ""fLat"" : 24.320898 }, { ""fLon"" : 119.032005, ""fLat"" : 24.301935 }, { ""fLon"" : 119.037415, ""fLat"" : 24.282883 }, { ""fLon"" : 119.04245, ""fLat"" : 24.263742 }, { ""fLon"" : 119.04713, ""fLat"" : 24.244524 }, { ""fLon"" : 119.05143, ""fLat"" : 24.225233 }, { ""fLon"" : 119.05536, ""fLat"" : 24.20587 }, { ""fLon"" : 119.05893, ""fLat"" : 24.186445 }, { ""fLon"" : 119.062126, ""fLat"" : 24.166965 }, { ""fLon"" : 119.06493, ""fLat"" : 24.147434 }, { ""fLon"" : 119.06738, ""fLat"" : 24.127857 }, { ""fLon"" : 119.06944, ""fLat"" : 24.108238 }, { ""fLon"" : 119.07114, ""fLat"" : 24.088594 }, { ""fLon"" : 119.072464, ""fLat"" : 24.068918 }, { ""fLon"" : 119.0734, ""fLat"" : 24.049221 }, { ""fLon"" : 119.07397, ""fLat"" : 24.029507 }, { ""fLon"" : 119.07416, ""fLat"" : 24.009789 }, { ""fLon"" : 119.07397, ""fLat"" : 23.990065 }, { ""fLon"" : 119.0734, ""fLat"" : 23.970343 }, { ""fLon"" : 119.072464, ""fLat"" : 23.950632 }, { ""fLon"" : 119.07114, ""fLat"" : 23.930933 }, { ""fLon"" : 119.06944, ""fLat"" : 23.911257 }, { ""fLon"" : 119.06738, ""fLat"" : 23.891611 }, { ""fLon"" : 119.06493, ""fLat"" : 23.871994 }, { ""fLon"" : 119.062126, ""fLat"" : 23.852417 }, { ""fLon"" : 119.05893, ""fLat"" : 23.832886 }, { ""fLon"" : 119.05536, ""fLat"" : 23.813406 }, { ""fLon"" : 119.05143, ""fLat"" : 23.793982 }, { ""fLon"" : 119.04713, ""fLat"" : 23.774622 }, { ""fLon"" : 119.04245, ""fLat"" : 23.755327 }, { ""fLon"" : 119.037415, ""fLat"" : 23.736113 }, { ""fLon"" : 119.032005, ""fLat"" : 23.716974 }, { ""fLon"" : 119.02624, ""fLat"" : 23.697926 }, { ""fLon"" : 119.0201, ""fLat"" : 23.678968 }, { ""fLon"" : 119.01362, ""fLat"" : 23.660107 }, { ""fLon"" : 119.00676, ""fLat"" : 23.641352 }, { ""fLon"" : 118.99954, ""fLat"" : 23.622707 }, { ""fLon"" : 118.99199, ""fLat"" : 23.604177 }, { ""fLon"" : 118.98408, ""fLat"" : 23.585766 }, { ""fLon"" : 118.975815, ""fLat"" : 23.567484 }, { ""fLon"" : 118.96721, ""fLat"" : 23.549334 }, { ""fLon"" : 118.95825, ""fLat"" : 23.531322 }, { ""fLon"" : 118.94896, ""fLat"" : 23.513453 }, { ""fLon"" : 118.939316, ""fLat"" : 23.495731 }, { ""fLon"" : 118.92936, ""fLat"" : 23.478167 }, { ""fLon"" : 118.919044, ""fLat"" : 23.460764 }, { ""fLon"" : 118.90842, ""fLat"" : 23.443525 }, { ""fLon"" : 118.89746, ""fLat"" : 23.426456 }, { ""fLon"" : 118.88618, ""fLat"" : 23.409563 }, { ""fLon"" : 118.87458, ""fLat"" : 23.392849 }, { ""fLon"" : 118.862656, ""fLat"" : 23.376324 }, { ""fLon"" : 118.850426, ""fLat"" : 23.35999 }, { ""fLon"" : 118.83789, ""fLat"" : 23.343853 }, { ""fLon"" : 118.82505, ""fLat"" : 23.327915 }, { ""fLon"" : 118.811905, ""fLat"" : 23.312183 }, { ""fLon"" : 118.79846, ""fLat"" : 23.296665 }, { ""fLon"" : 118.78474, ""fLat"" : 23.281364 }, { ""fLon"" : 118.770706, ""fLat"" : 23.266281 }, { ""fLon"" : 118.7564, ""fLat"" : 23.251425 }, { ""fLon"" : 118.74181, ""fLat"" : 23.2368 }, { ""fLon"" : 118.72695, ""fLat"" : 23.222408 }, { ""fLon"" : 118.711815, ""fLat"" : 23.208252 } ]"
"Enum_ATT_2","test-B","plane","306.5302","1.6615597","24.093767","118.236824",,"-0.28557086","0.000927836","29.460955",,"1",,,"1","15",,,"[ { ""fRCS"" : 5 } ]","1_1_1",,
"Enum_ATT_1","yanshi-red","plane","75.85895","5000","24.011751","117.84565","Enum_Cruise",,,"300","96","1",,,"1","6",,,"[ { ""fRCS"" : 5 } ]","1_1_1",,
,,,,,,,,,,,"94.4",,,"1",,,"[ { ""PlatID"" : { ""$numberInt"" : ""15"" }, ""ATT"" : ""Enum_ATT_2"", ""fLon"" : 118.236824, ""fLat"" : 24.093767, ""fHeight"" : 1.6615597, ""fSpeed"" : 29.460955, ""DetectError"" : 63.799755 } ]","7",,"1_1_1",,
,,,,,,,,,,,"94.4",,"121",,,,,"7",,"1_1_1","6","[ { ""fLon"" : 117.83992, ""fLat"" : 24.010443 }, { ""fLon"" : 118.18091, ""fLat"" : 25.092085 }, { ""fLon"" : 118.2016, ""fLat"" : 25.086533 }, { ""fLon"" : 118.2222, ""fLat"" : 25.080648 }, { ""fLon"" : 118.242676, ""fLat"" : 25.074444 }, { ""fLon"" : 118.26303, ""fLat"" : 25.067917 }, { ""fLon"" : 118.28325, ""fLat"" : 25.061068 }, { ""fLon"" : 118.303345, ""fLat"" : 25.053898 }, { ""fLon"" : 118.32329, ""fLat"" : 25.046413 }, { ""fLon"" : 118.34308, ""fLat"" : 25.038614 }, { ""fLon"" : 118.36274, ""fLat"" : 25.030499 }, { ""fLon"" : 118.38222, ""fLat"" : 25.022078 }, { ""fLon"" : 118.40155, ""fLat"" : 25.013348 }, { ""fLon"" : 118.4207, ""fLat"" : 25.004314 }, { ""fLon"" : 118.439674, ""fLat"" : 24.994972 }, { ""fLon"" : 118.45847, ""fLat"" : 24.985338 }, { ""fLon"" : 118.477066, ""fLat"" : 24.975403 }, { ""fLon"" : 118.495476, ""fLat"" : 24.96518 }, { ""fLon"" : 118.51369, ""fLat"" : 24.95466 }, { ""fLon"" : 118.53169, ""fLat"" : 24.943853 }, { ""fLon"" : 118.54949, ""fLat"" : 24.932768 }, { ""fLon"" : 118.567055, ""fLat"" : 24.921396 }, { ""fLon"" : 118.58442, ""fLat"" : 24.90975 }, { ""fLon"" : 118.60155, ""fLat"" : 24.897827 }, { ""fLon"" : 118.61845, ""fLat"" : 24.885637 }, { ""fLon"" : 118.6351, ""fLat"" : 24.873175 }, { ""fLon"" : 118.65152, ""fLat"" : 24.860453 }, { ""fLon"" : 118.667694, ""fLat"" : 24.847475 }, { ""fLon"" : 118.68361, ""fLat"" : 24.834232 }, { ""fLon"" : 118.69927, ""fLat"" : 24.820747 }, { ""fLon"" : 118.71467, ""fLat"" : 24.80701 }, { ""fLon"" : 118.729805, ""fLat"" : 24.793028 }, { ""fLon"" : 118.74468, ""fLat"" : 24.77881 }, { ""fLon"" : 118.75926, ""fLat"" : 24.76436 }, { ""fLon"" : 118.77356, ""fLat"" : 24.749674 }, { ""fLon"" : 118.78759, ""fLat"" : 24.734762 }, { ""fLon"" : 118.80133, ""fLat"" : 24.719631 }, { ""fLon"" : 118.81476, ""fLat"" : 24.70428 }, { ""fLon"" : 118.82792, ""fLat"" : 24.688717 }, { ""fLon"" : 118.84076, ""fLat"" : 24.672945 }, { ""fLon"" : 118.85328, ""fLat"" : 24.656971 }, { ""fLon"" : 118.865524, ""fLat"" : 24.640799 }, { ""fLon"" : 118.87743, ""fLat"" : 24.624434 }, { ""fLon"" : 118.88903, ""fLat"" : 24.60788 }, { ""fLon"" : 118.900314, ""fLat"" : 24.59114 }, { ""fLon"" : 118.91127, ""fLat"" : 24.574223 }, { ""fLon"" : 118.92191, ""fLat"" : 24.55713 }, { ""fLon"" : 118.93221, ""fLat"" : 24.539873 }, { ""fLon"" : 118.94217, ""fLat"" : 24.52245 }, { ""fLon"" : 118.95181, ""fLat"" : 24.504868 }, { ""fLon"" : 118.961105, ""fLat"" : 24.487135 }, { ""fLon"" : 118.97006, ""fLat"" : 24.469254 }, { ""fLon"" : 118.97867, ""fLat"" : 24.451231 }, { ""fLon"" : 118.98694, ""fLat"" : 24.433071 }, { ""fLon"" : 118.99484, ""fLat"" : 24.414778 }, { ""fLon"" : 119.0024, ""fLat"" : 24.396362 }, { ""fLon"" : 119.00961, ""fLat"" : 24.377827 }, { ""fLon"" : 119.01647, ""fLat"" : 24.359173 }, { ""fLon"" : 119.02296, ""fLat"" : 24.340414 }, { ""fLon"" : 119.02909, ""fLat"" : 24.32155 }, { ""fLon"" : 119.03486, ""fLat"" : 24.30259 }, { ""fLon"" : 119.04027, ""fLat"" : 24.283535 }, { ""fLon"" : 119.0453, ""fLat"" : 24.264395 }, { ""fLon"" : 119.04998, ""fLat"" : 24.24518 }, { ""fLon"" : 119.05428, ""fLat"" : 24.225887 }, { ""fLon"" : 119.05821, ""fLat"" : 24.206526 }, { ""fLon"" : 119.06178, ""fLat"" : 24.1871 }, { ""fLon"" : 119.06498, ""fLat"" : 24.167618 }, { ""fLon"" : 119.067795, ""fLat"" : 24.14809 }, { ""fLon"" : 119.07024, ""fLat"" : 24.128511 }, { ""fLon"" : 119.07231, ""fLat"" : 24.108894 }, { ""fLon"" : 119.07399, ""fLat"" : 24.089249 }, { ""fLon"" : 119.07532, ""fLat"" : 24.06957 }, { ""fLon"" : 119.07626, ""fLat"" : 24.049875 }, { ""fLon"" : 119.07682, ""fLat"" : 24.030163 }, { ""fLon"" : 119.07701, ""fLat"" : 24.010443 }, { ""fLon"" : 119.07682, ""fLat"" : 23.99072 }, { ""fLon"" : 119.07626, ""fLat"" : 23.970997 }, { ""fLon"" : 119.07532, ""fLat"" : 23.951288 }, { ""fLon"" : 119.07399, ""fLat"" : 23.93159 }, { ""fLon"" : 119.07231, ""fLat"" : 23.911915 }, { ""fLon"" : 119.07024, ""fLat"" : 23.892267 }, { ""fLon"" : 119.067795, ""fLat"" : 23.87265 }, { ""fLon"" : 119.06498, ""fLat"" : 23.853075 }, { ""fLon"" : 119.06178, ""fLat"" : 23.833542 }, { ""fLon"" : 119.05821, ""fLat"" : 23.814062 }, { ""fLon"" : 119.05428, ""fLat"" : 23.794638 }, { ""fLon"" : 119.04998, ""fLat"" : 23.775278 }, { ""fLon"" : 119.0453, ""fLat"" : 23.755985 }, { ""fLon"" : 119.04027, ""fLat"" : 23.736769 }, { ""fLon"" : 119.03486, ""fLat"" : 23.71763 }, { ""fLon"" : 119.02909, ""fLat"" : 23.698584 }, { ""fLon"" : 119.02296, ""fLat"" : 23.679625 }, { ""fLon"" : 119.01647, ""fLat"" : 23.660765 }, { ""fLon"" : 119.00961, ""fLat"" : 23.642008 }, { ""fLon"" : 119.0024, ""fLat"" : 23.623363 }, { ""fLon"" : 118.99484, ""fLat"" : 23.604834 }, { ""fLon"" : 118.98694, ""fLat"" : 23.58642 }, { ""fLon"" : 118.97867, ""fLat"" : 23.56814 }, { ""fLon"" : 118.97006, ""fLat"" : 23.54999 }, { ""fLon"" : 118.961105, ""fLat"" : 23.531979 }, { ""fLon"" : 118.95181, ""fLat"" : 23.514109 }, { ""fLon"" : 118.94217, ""fLat"" : 23.49639 }, { ""fLon"" : 118.93221, ""fLat"" : 23.478827 }, { ""fLon"" : 118.92191, ""fLat"" : 23.46142 }, { ""fLon"" : 118.91127, ""fLat"" : 23.44418 }, { ""fLon"" : 118.900314, ""fLat"" : 23.427114 }, { ""fLon"" : 118.88903, ""fLat"" : 23.410221 }, { ""fLon"" : 118.87743, ""fLat"" : 23.393507 }, { ""fLon"" : 118.865524, ""fLat"" : 23.376982 }, { ""fLon"" : 118.85328, ""fLat"" : 23.360647 }, { ""fLon"" : 118.84076, ""fLat"" : 23.344511 }, { ""fLon"" : 118.82792, ""fLat"" : 23.328573 }, { ""fLon"" : 118.81476, ""fLat"" : 23.312845 }, { ""fLon"" : 118.80133, ""fLat"" : 23.297327 }, { ""fLon"" : 118.78759, ""fLat"" : 23.282022 }, { ""fLon"" : 118.77356, ""fLat"" : 23.266941 }, { ""fLon"" : 118.75926, ""fLat"" : 23.252083 }, { ""fLon"" : 118.74468, ""fLat"" : 23.237457 }, { ""fLon"" : 118.729805, ""fLat"" : 23.223064 }, { ""fLon"" : 118.71467, ""fLat"" : 23.20891 } ]"
"Enum_ATT_2","test-B","plane","306.53067","1.6615704","24.09402","118.23645",,"-0.28566977","0.00093174964","29.695078",,"1",,,"1","15",,,"[ { ""fRCS"" : 5 } ]","1_1_1",,
"Enum_ATT_1","yanshi-red","plane","75.85895","5000","24.01306","117.85138","Enum_Cruise",,,"300","97.6","1",,,"1","6",,,"[ { ""fRCS"" : 5 } ]","1_1_1",,
,,,,,,,,,,,"96",,,"1",,,"[ { ""PlatID"" : { ""$numberInt"" : ""15"" }, ""ATT"" : ""Enum_ATT_2"", ""fLon"" : 118.23645, ""fLat"" : 24.09402, ""fHeight"" : 1.6615704, ""fSpeed"" : 29.695078, ""DetectError"" : 63.58926 } ]","7",,"1_1_1",,
,,,,,,,,,,,"96",,"121",,,,,"7",,"1_1_1","6","[ { ""fLon"" : 117.84565, ""fLat"" : 24.011751 }, { ""fLon"" : 118.186646, ""fLat"" : 25.09338 }, { ""fLon"" : 118.20734, ""fLat"" : 25.087826 }, { ""fLon"" : 118.227936, ""fLat"" : 25.081947 }, { ""fLon"" : 118.24841, ""fLat"" : 25.075743 }, { ""fLon"" : 118.26877, ""fLat"" : 25.069212 }, { ""fLon"" : 118.28899, ""fLat"" : 25.062365 }, { ""fLon"" : 118.30908, ""fLat"" : 25.055197 }, { ""fLon"" : 118.329025, ""fLat"" : 25.04771 }, { ""fLon"" : 118.348816, ""fLat"" : 25.039913 }, { ""fLon"" : 118.36848, ""fLat"" : 25.031797 }, { ""fLon"" : 118.387955, ""fLat"" : 25.023375 }, { ""fLon"" : 118.40729, ""fLat"" : 25.014647 }, { ""fLon"" : 118.42644, ""fLat"" : 25.005613 }, { ""fLon"" : 118.44541, ""fLat"" : 24.996275 }, { ""fLon"" : 118.46421, ""fLat"" : 24.986637 }, { ""fLon"" : 118.4828, ""fLat"" : 24.9767 }, { ""fLon"" : 118.50121, ""fLat"" : 24.966478 }, { ""fLon"" : 118.519424, ""fLat"" : 24.95596 }, { ""fLon"" : 118.53743, ""fLat"" : 24.945154 }, { ""fLon"" : 118.55523, ""fLat"" : 24.934065 }, { ""fLon"" : 118.57279, ""fLat"" : 24.922697 }, { ""fLon"" : 118.59016, ""fLat"" : 24.91105 }, { ""fLon"" : 118.607285, ""fLat"" : 24.89913 }, { ""fLon"" : 118.62418, ""fLat"" : 24.886934 }, { ""fLon"" : 118.64084, ""fLat"" : 24.874477 }, { ""fLon"" : 118.65727, ""fLat"" : 24.861752 }, { ""fLon"" : 118.67343, ""fLat"" : 24.848774 }, { ""fLon"" : 118.68935, ""fLat"" : 24.835535 }, { ""fLon"" : 118.70501, ""fLat"" : 24.822048 }, { ""fLon"" : 118.720406, ""fLat"" : 24.808311 }, { ""fLon"" : 118.73554, ""fLat"" : 24.794329 }, { ""fLon"" : 118.75042, ""fLat"" : 24.780113 }, { ""fLon"" : 118.765, ""fLat"" : 24.76566 }, { ""fLon"" : 118.7793, ""fLat"" : 24.750973 }, { ""fLon"" : 118.79333, ""fLat"" : 24.736063 }, { ""fLon"" : 118.80707, ""fLat"" : 24.72093 }, { ""fLon"" : 118.820496, ""fLat"" : 24.70558 }, { ""fLon"" : 118.83366, ""fLat"" : 24.69002 }, { ""fLon"" : 118.8465, ""fLat"" : 24.674248 }, { ""fLon"" : 118.859024, ""fLat"" : 24.658274 }, { ""fLon"" : 118.87126, ""fLat"" : 24.642103 }, { ""fLon"" : 118.88317, ""fLat"" : 24.625734 }, { ""fLon"" : 118.89477, ""fLat"" : 24.609179 }, { ""fLon"" : 118.90605, ""fLat"" : 24.592442 }, { ""fLon"" : 118.91701, ""fLat"" : 24.575525 }, { ""fLon"" : 118.92765, ""fLat"" : 24.558434 }, { ""fLon"" : 118.93795, ""fLat"" : 24.541174 }, { ""fLon"" : 118.94791, ""fLat"" : 24.523754 }, { ""fLon"" : 118.95755, ""fLat"" : 24.50617 }, { ""fLon"" : 118.96684, ""fLat"" : 24.488438 }, { ""fLon"" : 118.9758, ""fLat"" : 24.470558 }, { ""fLon"" : 118.984406, ""fLat"" : 24.452536 }, { ""fLon"" : 118.992676, ""fLat"" : 24.434376 }, { ""fLon"" : 119.00058, ""fLat"" : 24.41608 }, { ""fLon"" : 119.00814, ""fLat"" : 24.397669 }, { ""fLon"" : 119.01535, ""fLat"" : 24.379131 }, { ""fLon"" : 119.02221, ""fLat"" : 24.36048 }, { ""fLon"" : 119.028694, ""fLat"" : 24.341719 }, { ""fLon"" : 119.03483, ""fLat"" : 24.322857 }, { ""fLon"" : 119.040596, ""fLat"" : 24.303894 }, { ""fLon"" : 119.046005, ""fLat"" : 24.284842 }, { ""fLon"" : 119.05104, ""fLat"" : 24.265703 }, { ""fLon"" : 119.05572, ""fLat"" : 24.246487 }, { ""fLon"" : 119.06002, ""fLat"" : 24.227194 }, { ""fLon"" : 119.06395, ""fLat"" : 24.207832 }, { ""fLon"" : 119.06752, ""fLat"" : 24.188408 }, { ""fLon"" : 119.07072, ""fLat"" : 24.168926 }, { ""fLon"" : 119.07353, ""fLat"" : 24.149395 }, { ""fLon"" : 119.07597, ""fLat"" : 24.129816 }, { ""fLon"" : 119.07805, ""fLat"" : 24.110203 }, { ""fLon"" : 119.07973, ""fLat"" : 24.090555 }, { ""fLon"" : 119.081055, ""fLat"" : 24.07088 }, { ""fLon"" : 119.082, ""fLat"" : 24.051182 }, { ""fLon"" : 119.08256, ""fLat"" : 24.031471 }, { ""fLon"" : 119.08275, ""fLat"" : 24.011751 }, { ""fLon"" : 119.08256, ""fLat"" : 23.992027 }, { ""fLon"" : 119.082, ""fLat"" : 23.972307 }, { ""fLon"" : 119.081055, ""fLat"" : 23.952597 }, { ""fLon"" : 119.07973, ""fLat"" : 23.9329 }, { ""fLon"" : 119.07805, ""fLat"" : 23.913225 }, { ""fLon"" : 119.07597, ""fLat"" : 23.893578 }, { ""fLon"" : 119.07353, ""fLat"" : 23.87396 }, { ""fLon"" : 119.07072, ""fLat"" : 23.854385 }, { ""fLon"" : 119.06752, ""fLat"" : 23.834854 }, { ""fLon"" : 119.06395, ""fLat"" : 23.81537 }, { ""fLon"" : 119.06002, ""fLat"" : 23.795948 }, { ""fLon"" : 119.05572, ""fLat"" : 23.776587 }, { ""fLon"" : 119.05104, ""fLat"" : 23.757298 }, { ""fLon"" : 119.046005, ""fLat"" : 23.73808 }, { ""fLon"" : 119.040596, ""fLat"" : 23.718943 }, { ""fLon"" : 119.03483, ""fLat"" : 23.699894 }, { ""fLon"" : 119.028694, ""fLat"" : 23.680935 }, { ""fLon"" : 119.02221, ""fLat"" : 23.662075 }, { ""fLon"" : 119.01535, ""fLat"" : 23.643322 }, { ""fLon"" : 119.00814, ""fLat"" : 23.624676 }, { ""fLon"" : 119.00058, ""fLat"" : 23.606146 }, { ""fLon"" : 118.992676, ""fLat"" : 23.587736 }, { ""fLon"" : 118.984406, ""fLat"" : 23.569452 }, { ""fLon"" : 118.9758, ""fLat"" : 23.551302 }, { ""fLon"" : 118.96684, ""fLat"" : 23.533293 }, { ""fLon"" : 118.95755, ""fLat"" : 23.515425 }, { ""fLon"" : 118.94791, ""fLat"" : 23.497705 }, { ""fLon"" : 118.93795, ""fLat"" : 23.48014 }, { ""fLon"" : 118.92765, ""fLat"" : 23.462734 }, { ""fLon"" : 118.91701, ""fLat"" : 23.445498 }, { ""fLon"" : 118.90605, ""fLat"" : 23.428429 }, { ""fLon"" : 118.89477, ""fLat"" : 23.411533 }, { ""fLon"" : 118.88317, ""fLat"" : 23.394821 }, { ""fLon"" : 118.87126, ""fLat"" : 23.378294 }, { ""fLon"" : 118.859024, ""fLat"" : 23.361961 }, { ""fLon"" : 118.8465, ""fLat"" : 23.345827 }, { ""fLon"" : 118.83366, ""fLat"" : 23.329887 }, { ""fLon"" : 118.820496, ""fLat"" : 23.314157 }, { ""fLon"" : 118.80707, ""fLat"" : 23.298637 }, { ""fLon"" : 118.79333, ""fLat"" : 23.283339 }, { ""fLon"" : 118.7793, ""fLat"" : 23.268255 }, { ""fLon"" : 118.765, ""fLat"" : 23.253397 }, { ""fLon"" : 118.75042, ""fLat"" : 23.238773 }, { ""fLon"" : 118.73554, ""fLat"" : 23.224382 }, { ""fLon"" : 118.720406, ""fLat"" : 23.21023 } ]"
"Enum_ATT_2","test-B","plane","306.53116","1.661581","24.094276","118.23607",,"-0.2857687","0.0009355613","29.92735",,"1",,,"1","15",,,"[ { ""fRCS"" : 5 } ]","1_1_1",,
"Enum_ATT_2","test-B","plane","299.59824","2427.095","24.074476","118.27038",,"-36.919758","4.481287","235.08604",,"1",,,"1","15",,,"[ { ""fRCS"" : 5 } ]","1_1_1",,
"Enum_ATT_1","yanshi-red","plane","75.85895","5000","23.973722","117.679504","Enum_Cruise",,,"300","38.399","1",,,"1","6",,,"[ { ""fRCS"" : 5 } ]","1_1_1",,
,,,,,,,,,,,"36.8",,,"1",,,"[ { ""PlatID"" : { ""$numberInt"" : ""15"" }, ""ATT"" : ""Enum_ATT_2"", ""fLon"" : 118.27038, ""fLat"" : 24.074476, ""fHeight"" : 2427.095, ""fSpeed"" : 235.08604, ""DetectError"" : 70.471794 } ]","7",,"1_1_1",,
,,,,,,,,,,,"36.8",,,"1",,,"[ { ""PlatID"" : { ""$numberInt"" : ""6"" }, ""ATT"" : ""Enum_ATT_1"", ""fLon"" : 117.67664, ""fLat"" : 23.973064, ""fHeight"" : 5000, ""fSpeed"" : 300, ""DetectError"" : 70.471794 } ]","16",,"1_1_1",,
