"ATT","EquipmentName","EquipmentType","fDir","fHeight","fLat","fLon","fPitch","fRoll","fSpeed","fTime","iActiveFlag","iDetectZoneNum","iTargetNum","nRCSNum","PlatID","RadarDetectPlat","RadarID","RCSArray","sRID","TargetID","ZonePoint"
,,,,,,,,,,"24",,"121",,,,,"18",,"1_4_1","17","[ { ""fLon"" : 117.46295, ""fLat"" : 23.949997 }, { ""fLon"" : 117.72015, ""fLat"" : 25.05108 }, { ""fLon"" : 117.741234, ""fLat"" : 25.046848 }, { ""fLon"" : 117.76223, ""fLat"" : 25.042284 }, { ""fLon"" : 117.78313, ""fLat"" : 25.037384 }, { ""fLon"" : 117.80393, ""fLat"" : 25.032156 }, { ""fLon"" : 117.824646, ""fLat"" : 25.0266 }, { ""fLon"" : 117.84523, ""fLat"" : 25.020718 }, { ""fLon"" : 117.86571, ""fLat"" : 25.01451 }, { ""fLon"" : 117.88606, ""fLat"" : 25.007977 }, { ""fLon"" : 117.90629, ""fLat"" : 25.001123 }, { ""fLon"" : 117.92637, ""fLat"" : 24.993954 }, { ""fLon"" : 117.94633, ""fLat"" : 24.986464 }, { ""fLon"" : 117.966125, ""fLat"" : 24.978659 }, { ""fLon"" : 117.98576, ""fLat"" : 24.970541 }, { ""fLon"" : 118.00526, ""fLat"" : 24.962118 }, { ""fLon"" : 118.024574, ""fLat"" : 24.953382 }, { ""fLon"" : 118.04373, ""fLat"" : 24.944344 }, { ""fLon"" : 118.0627, ""fLat"" : 24.934998 }, { ""fLon"" : 118.0815, ""fLat"" : 24.925356 }, { ""fLon"" : 118.100105, ""fLat"" : 24.91542 }, { ""fLon"" : 118.11851, ""fLat"" : 24.90519 }, { ""fLon"" : 118.13671, ""fLat"" : 24.894667 }, { ""fLon"" : 118.15472, ""fLat"" : 24.883854 }, { ""fLon"" : 118.172516, ""fLat"" : 24.872763 }, { ""fLon"" : 118.1901, ""fLat"" : 24.861387 }, { ""fLon"" : 118.20745, ""fLat"" : 24.849733 }, { ""fLon"" : 118.22458, ""fLat"" : 24.837805 }, { ""fLon"" : 118.24148, ""fLat"" : 24.825607 }, { ""fLon"" : 118.25814, ""fLat"" : 24.813143 }, { ""fLon"" : 118.27456, ""fLat"" : 24.800413 }, { ""fLon"" : 118.29072, ""fLat"" : 24.787424 }, { ""fLon"" : 118.30665, ""fLat"" : 24.774181 }, { ""fLon"" : 118.32232, ""fLat"" : 24.760687 }, { ""fLon"" : 118.337715, ""fLat"" : 24.746944 }, { ""fLon"" : 118.35285, ""fLat"" : 24.732958 }, { ""fLon"" : 118.367714, ""fLat"" : 24.71873 }, { ""fLon"" : 118.3823, ""fLat"" : 24.70427 }, { ""fLon"" : 118.39659, ""fLat"" : 24.689579 }, { ""fLon"" : 118.41062, ""fLat"" : 24.674664 }, { ""fLon"" : 118.42436, ""fLat"" : 24.659521 }, { ""fLon"" : 118.43779, ""fLat"" : 24.644163 }, { ""fLon"" : 118.45094, ""fLat"" : 24.628592 }, { ""fLon"" : 118.46378, ""fLat"" : 24.612816 }, { ""fLon"" : 118.476326, ""fLat"" : 24.596832 }, { ""fLon"" : 118.48855, ""fLat"" : 24.580652 }, { ""fLon"" : 118.500465, ""fLat"" : 24.564278 }, { ""fLon"" : 118.51208, ""fLat"" : 24.547716 }, { ""fLon"" : 118.523346, ""fLat"" : 24.53097 }, { ""fLon"" : 118.53431, ""fLat"" : 24.514044 }, { ""fLon"" : 118.54494, ""fLat"" : 24.496944 }, { ""fLon"" : 118.555244, ""fLat"" : 24.479677 }, { ""fLon"" : 118.565216, ""fLat"" : 24.462248 }, { ""fLon"" : 118.574844, ""fLat"" : 24.444656 }, { ""fLon"" : 118.584145, ""fLat"" : 24.426912 }, { ""fLon"" : 118.593094, ""fLat"" : 24.409027 }, { ""fLon"" : 118.6017, ""fLat"" : 24.390993 }, { ""fLon"" : 118.60996, ""fLat"" : 24.372826 }, { ""fLon"" : 118.61789, ""fLat"" : 24.354523 }, { ""fLon"" : 118.62544, ""fLat"" : 24.336098 }, { ""fLon"" : 118.63265, ""fLat"" : 24.317553 }, { ""fLon"" : 118.639496, ""fLat"" : 24.298895 }, { ""fLon"" : 118.646, ""fLat"" : 24.280125 }, { ""fLon"" : 118.65213, ""fLat"" : 24.26125 }, { ""fLon"" : 118.6579, ""fLat"" : 24.242281 }, { ""fLon"" : 118.66329, ""fLat"" : 24.223219 }, { ""fLon"" : 118.66835, ""fLat"" : 24.204071 }, { ""fLon"" : 118.673004, ""fLat"" : 24.184845 }, { ""fLon"" : 118.67732, ""fLat"" : 24.16554 }, { ""fLon"" : 118.681244, ""fLat"" : 24.146172 }, { ""fLon"" : 118.68482, ""fLat"" : 24.126738 }, { ""fLon"" : 118.688, ""fLat"" : 24.107248 }, { ""fLon"" : 118.69082, ""fLat"" : 24.087708 }, { ""fLon"" : 118.693275, ""fLat"" : 24.06812 }, { ""fLon"" : 118.69534, ""fLat"" : 24.048496 }, { ""fLon"" : 118.69704, ""fLat"" : 24.02884 }, { ""fLon"" : 118.69835, ""fLat"" : 24.009151 }, { ""fLon"" : 118.6993, ""fLat"" : 23.989449 }, { ""fLon"" : 118.69985, ""fLat"" : 23.969728 }, { ""fLon"" : 118.70004, ""fLat"" : 23.949999 }, { ""fLon"" : 118.69985, ""fLat"" : 23.930264 }, { ""fLon"" : 118.6993, ""fLat"" : 23.910532 }, { ""fLon"" : 118.69835, ""fLat"" : 23.890814 }, { ""fLon"" : 118.69704, ""fLat"" : 23.871107 }, { ""fLon"" : 118.69534, ""fLat"" : 23.851423 }, { ""fLon"" : 118.693275, ""fLat"" : 23.831766 }, { ""fLon"" : 118.69082, ""fLat"" : 23.81214 }, { ""fLon"" : 118.688, ""fLat"" : 23.792557 }, { ""fLon"" : 118.68482, ""fLat"" : 23.773014 }, { ""fLon"" : 118.681244, ""fLat"" : 23.753525 }, { ""fLon"" : 118.67732, ""fLat"" : 23.73409 }, { ""fLon"" : 118.673004, ""fLat"" : 23.714722 }, { ""fLon"" : 118.66835, ""fLat"" : 23.695421 }, { ""fLon"" : 118.66329, ""fLat"" : 23.676197 }, { ""fLon"" : 118.6579, ""fLat"" : 23.65705 }, { ""fLon"" : 118.65213, ""fLat"" : 23.63799 }, { ""fLon"" : 118.646, ""fLat"" : 23.619022 }, { ""fLon"" : 118.639496, ""fLat"" : 23.600155 }, { ""fLon"" : 118.63265, ""fLat"" : 23.581392 }, { ""fLon"" : 118.62544, ""fLat"" : 23.562737 }, { ""fLon"" : 118.61789, ""fLat"" : 23.5442 }, { ""fLon"" : 118.60996, ""fLat"" : 23.52578 }, { ""fLon"" : 118.6017, ""fLat"" : 23.507486 }, { ""fLon"" : 118.593094, ""fLat"" : 23.48933 }, { ""fLon"" : 118.584145, ""fLat"" : 23.471313 }, { ""fLon"" : 118.574844, ""fLat"" : 23.453436 }, { ""fLon"" : 118.565216, ""fLat"" : 23.435705 }, { ""fLon"" : 118.555244, ""fLat"" : 23.418133 }, { ""fLon"" : 118.54494, ""fLat"" : 23.400723 }, { ""fLon"" : 118.53431, ""fLat"" : 23.38347 }, { ""fLon"" : 118.523346, ""fLat"" : 23.366396 }, { ""fLon"" : 118.51208, ""fLat"" : 23.349495 }, { ""fLon"" : 118.500465, ""fLat"" : 23.332777 }, { ""fLon"" : 118.48855, ""fLat"" : 23.316244 }, { ""fLon"" : 118.476326, ""fLat"" : 23.299902 }, { ""fLon"" : 118.46378, ""fLat"" : 23.283756 }, { ""fLon"" : 118.45094, ""fLat"" : 23.26781 }, { ""fLon"" : 118.43779, ""fLat"" : 23.252073 }, { ""fLon"" : 118.42436, ""fLat"" : 23.236547 }, { ""fLon"" : 118.41062, ""fLat"" : 23.221237 }, { ""fLon"" : 118.39659, ""fLat"" : 23.20615 } ]"
"Enum_ATT_1","yanshi-red","plane","72.47944","3521.454","23.952229","117.470764","-28.132433","2.4824324","231.08003",,"1",,,"1","17",,,"[ { ""fRCS"" : 5 } ]","1_4_1",,
"Enum_ATT_2","test-B","plane","299.40897","3513.5376","24.066776","118.2852","-28.226793","2.613079","231.26523",,"1",,,"1","15",,,"[ { ""fRCS"" : 5 } ]","1_4_1",,
"Enum_ATT_2","test-B","plane","299.2227","4978.555","24.042084","118.33339","-2.9601536","0.065624304","278.12338",,"1",,,"1","15",,,"[ { ""fRCS"" : 5 } ]","1_4_1",,
"Enum_ATT_1","yanshi-red","plane","72.26531","4978.8965","23.936993","117.41813","-2.9353824","0.06492376","278.10733",,"1",,,"1","17",,,"[ { ""fRCS"" : 5 } ]","1_4_1",,
,,,,,,,,,,"4",,,"1",,,"[ { ""PlatID"" : { ""$numberInt"" : ""17"" }, ""ATT"" : ""Enum_ATT_1"", ""fLon"" : 117.41813, ""fLat"" : 23.936993, ""fHeight"" : 4978.8965, ""fSpeed"" : 278.10733, ""DetectError"" : 81.27242 } ]","16",,"1_4_1",,
,,,,,,,,,,"4",,,"1",,,"[ { ""PlatID"" : { ""$numberInt"" : ""15"" }, ""ATT"" : ""Enum_ATT_2"", ""fLon"" : 118.33339, ""fLat"" : 24.042084, ""fHeight"" : 4978.555, ""fSpeed"" : 278.12338, ""DetectError"" : 81.27242 } ]","18",,"1_4_1",,
,,,,,,,,,,"4",,"121",,,,,"18",,"1_4_1","17","[ { ""fLon"" : 117.41813, ""fLat"" : 23.936993 }, { ""fLon"" : 117.67533, ""fLat"" : 25.03819 }, { ""fLon"" : 117.69641, ""fLat"" : 25.033957 }, { ""fLon"" : 117.71741, ""fLat"" : 25.02939 }, { ""fLon"" : 117.73831, ""fLat"" : 25.02449 }, { ""fLon"" : 117.75912, ""fLat"" : 25.01926 }, { ""fLon"" : 117.77981, ""fLat"" : 25.013704 }, { ""fLon"" : 117.80041, ""fLat"" : 25.00782 }, { ""fLon"" : 117.820885, ""fLat"" : 25.001614 }, { ""fLon"" : 117.84124, ""fLat"" : 24.995083 }, { ""fLon"" : 117.86146, ""fLat"" : 24.988226 }, { ""fLon"" : 117.88155, ""fLat"" : 24.981054 }, { ""fLon"" : 117.9015, ""fLat"" : 24.973564 }, { ""fLon"" : 117.92129, ""fLat"" : 24.965761 }, { ""fLon"" : 117.94095, ""fLat"" : 24.957642 }, { ""fLon"" : 117.96043, ""fLat"" : 24.949215 }, { ""fLon"" : 117.97976, ""fLat"" : 24.94048 }, { ""fLon"" : 117.99891, ""fLat"" : 24.931438 }, { ""fLon"" : 118.01788, ""fLat"" : 24.922096 }, { ""fLon"" : 118.03668, ""fLat"" : 24.912453 }, { ""fLon"" : 118.05527, ""fLat"" : 24.902514 }, { ""fLon"" : 118.073685, ""fLat"" : 24.892282 }, { ""fLon"" : 118.091896, ""fLat"" : 24.88176 }, { ""fLon"" : 118.1099, ""fLat"" : 24.870945 }, { ""fLon"" : 118.1277, ""fLat"" : 24.859852 }, { ""fLon"" : 118.14526, ""fLat"" : 24.848475 }, { ""fLon"" : 118.16263, ""fLat"" : 24.83682 }, { ""fLon"" : 118.179756, ""fLat"" : 24.82489 }, { ""fLon"" : 118.196655, ""fLat"" : 24.812693 }, { ""fLon"" : 118.21331, ""fLat"" : 24.800224 }, { ""fLon"" : 118.229744, ""fLat"" : 24.787495 }, { ""fLon"" : 118.2459, ""fLat"" : 24.774506 }, { ""fLon"" : 118.26183, ""fLat"" : 24.76126 }, { ""fLon"" : 118.27748, ""fLat"" : 24.747765 }, { ""fLon"" : 118.29288, ""fLat"" : 24.734024 }, { ""fLon"" : 118.308014, ""fLat"" : 24.720032 }, { ""fLon"" : 118.32289, ""fLat"" : 24.705805 }, { ""fLon"" : 118.33748, ""fLat"" : 24.691341 }, { ""fLon"" : 118.35177, ""fLat"" : 24.67665 }, { ""fLon"" : 118.3658, ""fLat"" : 24.66173 }, { ""fLon"" : 118.37954, ""fLat"" : 24.646591 }, { ""fLon"" : 118.39297, ""fLat"" : 24.631227 }, { ""fLon"" : 118.40612, ""fLat"" : 24.615658 }, { ""fLon"" : 118.41897, ""fLat"" : 24.599876 }, { ""fLon"" : 118.43149, ""fLat"" : 24.583893 }, { ""fLon"" : 118.44373, ""fLat"" : 24.567713 }, { ""fLon"" : 118.45564, ""fLat"" : 24.551336 }, { ""fLon"" : 118.46724, ""fLat"" : 24.534773 }, { ""fLon"" : 118.47852, ""fLat"" : 24.518024 }, { ""fLon"" : 118.48948, ""fLat"" : 24.501097 }, { ""fLon"" : 118.50012, ""fLat"" : 24.483997 }, { ""fLon"" : 118.51042, ""fLat"" : 24.466726 }, { ""fLon"" : 118.52039, ""fLat"" : 24.449293 }, { ""fLon"" : 118.53002, ""fLat"" : 24.431704 }, { ""fLon"" : 118.539314, ""fLat"" : 24.413956 }, { ""fLon"" : 118.54827, ""fLat"" : 24.396067 }, { ""fLon"" : 118.55688, ""fLat"" : 24.37803 }, { ""fLon"" : 118.56515, ""fLat"" : 24.359863 }, { ""fLon"" : 118.57305, ""fLat"" : 24.34156 }, { ""fLon"" : 118.580605, ""fLat"" : 24.323132 }, { ""fLon"" : 118.58782, ""fLat"" : 24.304586 }, { ""fLon"" : 118.59468, ""fLat"" : 24.285925 }, { ""fLon"" : 118.601166, ""fLat"" : 24.26715 }, { ""fLon"" : 118.6073, ""fLat"" : 24.248278 }, { ""fLon"" : 118.61307, ""fLat"" : 24.229307 }, { ""fLon"" : 118.61848, ""fLat"" : 24.210241 }, { ""fLon"" : 118.62351, ""fLat"" : 24.191092 }, { ""fLon"" : 118.62819, ""fLat"" : 24.171865 }, { ""fLon"" : 118.63249, ""fLat"" : 24.152555 }, { ""fLon"" : 118.63642, ""fLat"" : 24.133186 }, { ""fLon"" : 118.64001, ""fLat"" : 24.113752 }, { ""fLon"" : 118.64319, ""fLat"" : 24.09426 }, { ""fLon"" : 118.646, ""fLat"" : 24.074715 }, { ""fLon"" : 118.648445, ""fLat"" : 24.055126 }, { ""fLon"" : 118.65052, ""fLat"" : 24.0355 }, { ""fLon"" : 118.652214, ""fLat"" : 24.015842 }, { ""fLon"" : 118.65353, ""fLat"" : 23.996153 }, { ""fLon"" : 118.65447, ""fLat"" : 23.976448 }, { ""fLon"" : 118.65503, ""fLat"" : 23.956724 }, { ""fLon"" : 118.65522, ""fLat"" : 23.936995 }, { ""fLon"" : 118.65503, ""fLat"" : 23.917255 }, { ""fLon"" : 118.65447, ""fLat"" : 23.897526 }, { ""fLon"" : 118.65353, ""fLat"" : 23.877804 }, { ""fLon"" : 118.652214, ""fLat"" : 23.858093 }, { ""fLon"" : 118.65052, ""fLat"" : 23.83841 }, { ""fLon"" : 118.648445, ""fLat"" : 23.81875 }, { ""fLon"" : 118.646, ""fLat"" : 23.799122 }, { ""fLon"" : 118.64319, ""fLat"" : 23.779531 }, { ""fLon"" : 118.64001, ""fLat"" : 23.75999 }, { ""fLon"" : 118.63642, ""fLat"" : 23.7405 }, { ""fLon"" : 118.63249, ""fLat"" : 23.721066 }, { ""fLon"" : 118.62819, ""fLat"" : 23.70169 }, { ""fLon"" : 118.62351, ""fLat"" : 23.682392 }, { ""fLon"" : 118.61848, ""fLat"" : 23.663164 }, { ""fLon"" : 118.61307, ""fLat"" : 23.644014 }, { ""fLon"" : 118.6073, ""fLat"" : 23.624954 }, { ""fLon"" : 118.601166, ""fLat"" : 23.605984 }, { ""fLon"" : 118.59468, ""fLat"" : 23.587116 }, { ""fLon"" : 118.58782, ""fLat"" : 23.568348 }, { ""fLon"" : 118.580605, ""fLat"" : 23.549694 }, { ""fLon"" : 118.57305, ""fLat"" : 23.53115 }, { ""fLon"" : 118.56515, ""fLat"" : 23.51273 }, { ""fLon"" : 118.55688, ""fLat"" : 23.494442 }, { ""fLon"" : 118.54827, ""fLat"" : 23.476278 }, { ""fLon"" : 118.539314, ""fLat"" : 23.458256 }, { ""fLon"" : 118.53002, ""fLat"" : 23.44038 }, { ""fLon"" : 118.52039, ""fLat"" : 23.422647 }, { ""fLon"" : 118.51042, ""fLat"" : 23.405075 }, { ""fLon"" : 118.50012, ""fLat"" : 23.387663 }, { ""fLon"" : 118.48948, ""fLat"" : 23.370409 }, { ""fLon"" : 118.47852, ""fLat"" : 23.353333 }, { ""fLon"" : 118.46724, ""fLat"" : 23.336432 }, { ""fLon"" : 118.45564, ""fLat"" : 23.319708 }, { ""fLon"" : 118.44373, ""fLat"" : 23.303173 }, { ""fLon"" : 118.43149, ""fLat"" : 23.28683 }, { ""fLon"" : 118.41897, ""fLat"" : 23.270685 }, { ""fLon"" : 118.40612, ""fLat"" : 23.25474 }, { ""fLon"" : 118.39297, ""fLat"" : 23.239 }, { ""fLon"" : 118.37954, ""fLat"" : 23.22347 }, { ""fLon"" : 118.3658, ""fLat"" : 23.208162 }, { ""fLon"" : 118.35177, ""fLat"" : 23.193071 } ]"
,,,,,,,,,,"4",,"121",,,,,"16",,"1_4_1","15","[ { ""fLon"" : 118.33339, ""fLat"" : 24.042084 }, { ""fLon"" : 117.272995, ""fLat"" : 23.458895 }, { ""fLon"" : 117.262024, ""fLat"" : 23.47596 }, { ""fLon"" : 117.251396, ""fLat"" : 23.493196 }, { ""fLon"" : 117.2411, ""fLat"" : 23.510595 }, { ""fLon"" : 117.231125, ""fLat"" : 23.528158 }, { ""fLon"" : 117.22148, ""fLat"" : 23.545872 }, { ""fLon"" : 117.2122, ""fLat"" : 23.563736 }, { ""fLon"" : 117.20325, ""fLat"" : 23.581741 }, { ""fLon"" : 117.19464, ""fLat"" : 23.59989 }, { ""fLon"" : 117.18638, ""fLat"" : 23.618168 }, { ""fLon"" : 117.17845, ""fLat"" : 23.636576 }, { ""fLon"" : 117.1709, ""fLat"" : 23.655098 }, { ""fLon"" : 117.16369, ""fLat"" : 23.67374 }, { ""fLon"" : 117.156845, ""fLat"" : 23.692488 }, { ""fLon"" : 117.15034, ""fLat"" : 23.711344 }, { ""fLon"" : 117.1442, ""fLat"" : 23.730297 }, { ""fLon"" : 117.13844, ""fLat"" : 23.749344 }, { ""fLon"" : 117.13304, ""fLat"" : 23.768476 }, { ""fLon"" : 117.12799, ""fLat"" : 23.78769 }, { ""fLon"" : 117.12333, ""fLat"" : 23.806976 }, { ""fLon"" : 117.11902, ""fLat"" : 23.826332 }, { ""fLon"" : 117.1151, ""fLat"" : 23.845749 }, { ""fLon"" : 117.11152, ""fLat"" : 23.865225 }, { ""fLon"" : 117.10833, ""fLat"" : 23.884754 }, { ""fLon"" : 117.10551, ""fLat"" : 23.904324 }, { ""fLon"" : 117.10306, ""fLat"" : 23.923937 }, { ""fLon"" : 117.101, ""fLat"" : 23.94358 }, { ""fLon"" : 117.099304, ""fLat"" : 23.96325 }, { ""fLon"" : 117.09798, ""fLat"" : 23.982943 }, { ""fLon"" : 117.09704, ""fLat"" : 24.002647 }, { ""fLon"" : 117.09647, ""fLat"" : 24.022364 }, { ""fLon"" : 117.0963, ""fLat"" : 24.042084 }, { ""fLon"" : 117.09647, ""fLat"" : 24.0618 }, { ""fLon"" : 117.09704, ""fLat"" : 24.081505 }, { ""fLon"" : 117.09798, ""fLat"" : 24.101196 }, { ""fLon"" : 117.099304, ""fLat"" : 24.120869 }, { ""fLon"" : 117.101, ""fLat"" : 24.14051 }, { ""fLon"" : 117.10306, ""fLat"" : 24.16012 }, { ""fLon"" : 117.10551, ""fLat"" : 24.179695 }, { ""fLon"" : 117.10833, ""fLat"" : 24.19922 }, { ""fLon"" : 117.11152, ""fLat"" : 24.218697 }, { ""fLon"" : 117.1151, ""fLat"" : 24.238115 }, { ""fLon"" : 117.11902, ""fLat"" : 24.257473 }, { ""fLon"" : 117.12333, ""fLat"" : 24.276764 }, { ""fLon"" : 117.12799, ""fLat"" : 24.295977 }, { ""fLon"" : 117.13304, ""fLat"" : 24.31511 }, { ""fLon"" : 117.13844, ""fLat"" : 24.334158 }, { ""fLon"" : 117.1442, ""fLat"" : 24.353113 }, { ""fLon"" : 117.15034, ""fLat"" : 24.371973 }, { ""fLon"" : 117.156845, ""fLat"" : 24.390728 }, { ""fLon"" : 117.16369, ""fLat"" : 24.409374 }, { ""fLon"" : 117.1709, ""fLat"" : 24.427906 }, { ""fLon"" : 117.17845, ""fLat"" : 24.446318 }, { ""fLon"" : 117.18638, ""fLat"" : 24.464605 }, { ""fLon"" : 117.19464, ""fLat"" : 24.482761 }, { ""fLon"" : 117.20325, ""fLat"" : 24.500782 }, { ""fLon"" : 117.2122, ""fLat"" : 24.518656 }, { ""fLon"" : 117.22148, ""fLat"" : 24.536386 }, { ""fLon"" : 117.231125, ""fLat"" : 24.553963 }, { ""fLon"" : 117.2411, ""fLat"" : 24.571383 }, { ""fLon"" : 117.251396, ""fLat"" : 24.588636 }, { ""fLon"" : 117.262024, ""fLat"" : 24.605724 }, { ""fLon"" : 117.272995, ""fLat"" : 24.622635 }, { ""fLon"" : 117.28426, ""fLat"" : 24.639372 }, { ""fLon"" : 117.295876, ""fLat"" : 24.65592 }, { ""fLon"" : 117.307785, ""fLat"" : 24.672285 }, { ""fLon"" : 117.320015, ""fLat"" : 24.688452 }, { ""fLon"" : 117.33256, ""fLat"" : 24.704422 }, { ""fLon"" : 117.3454, ""fLat"" : 24.72019 }, { ""fLon"" : 117.35855, ""fLat"" : 24.735746 }, { ""fLon"" : 117.37198, ""fLat"" : 24.751093 }, { ""fLon"" : 117.385704, ""fLat"" : 24.766222 }, { ""fLon"" : 117.399734, ""fLat"" : 24.781126 }, { ""fLon"" : 117.41404, ""fLat"" : 24.79581 }, { ""fLon"" : 117.42863, ""fLat"" : 24.810259 }, { ""fLon"" : 117.44349, ""fLat"" : 24.824474 }, { ""fLon"" : 117.458626, ""fLat"" : 24.838451 }, { ""fLon"" : 117.47402, ""fLat"" : 24.852184 }, { ""fLon"" : 117.48969, ""fLat"" : 24.865671 }, { ""fLon"" : 117.50561, ""fLat"" : 24.878902 }, { ""fLon"" : 117.52178, ""fLat"" : 24.89188 }, { ""fLon"" : 117.5382, ""fLat"" : 24.904602 }, { ""fLon"" : 117.55486, ""fLat"" : 24.917057 }, { ""fLon"" : 117.57176, ""fLat"" : 24.929247 }, { ""fLon"" : 117.58889, ""fLat"" : 24.941164 }, { ""fLon"" : 117.60624, ""fLat"" : 24.95281 }, { ""fLon"" : 117.623825, ""fLat"" : 24.964178 }, { ""fLon"" : 117.641624, ""fLat"" : 24.975262 }, { ""fLon"" : 117.65962, ""fLat"" : 24.986065 }, { ""fLon"" : 117.67783, ""fLat"" : 24.996582 }, { ""fLon"" : 117.696236, ""fLat"" : 25.006804 }, { ""fLon"" : 117.71484, ""fLat"" : 25.016733 }, { ""fLon"" : 117.733635, ""fLat"" : 25.02637 }, { ""fLon"" : 117.75261, ""fLat"" : 25.035704 }, { ""fLon"" : 117.77175, ""fLat"" : 25.044739 }, { ""fLon"" : 117.79108, ""fLat"" : 25.053465 }, { ""fLon"" : 117.81057, ""fLat"" : 25.061886 }, { ""fLon"" : 117.830215, ""fLat"" : 25.069996 }, { ""fLon"" : 117.85001, ""fLat"" : 25.077795 }, { ""fLon"" : 117.869965, ""fLat"" : 25.085278 }, { ""fLon"" : 117.890045, ""fLat"" : 25.092445 }, { ""fLon"" : 117.91028, ""fLat"" : 25.099293 }, { ""fLon"" : 117.93063, ""fLat"" : 25.10582 }, { ""fLon"" : 117.95111, ""fLat"" : 25.11202 }, { ""fLon"" : 117.971695, ""fLat"" : 25.1179 }, { ""fLon"" : 117.99241, ""fLat"" : 25.123453 }, { ""fLon"" : 118.013214, ""fLat"" : 25.128674 }, { ""fLon"" : 118.03411, ""fLat"" : 25.13357 }, { ""fLon"" : 118.05511, ""fLat"" : 25.138134 }, { ""fLon"" : 118.07619, ""fLat"" : 25.142363 }, { ""fLon"" : 118.09733, ""fLat"" : 25.14626 }, { ""fLon"" : 118.118576, ""fLat"" : 25.149822 }, { ""fLon"" : 118.13987, ""fLat"" : 25.15305 }, { ""fLon"" : 118.161224, ""fLat"" : 25.155935 }, { ""fLon"" : 118.182625, ""fLat"" : 25.15849 }, { ""fLon"" : 118.20407, ""fLat"" : 25.1607 }, { ""fLon"" : 118.22558, ""fLat"" : 25.162573 }, { ""fLon"" : 118.24709, ""fLat"" : 25.164108 }, { ""fLon"" : 118.26865, ""fLat"" : 25.165298 }, { ""fLon"" : 118.290215, ""fLat"" : 25.166151 } ]"
"Enum_ATT_1","yanshi-red","plane","72.26899","4965.034","23.937744","117.42071","-3.7808473","0.0935733","273.12515",,"1",,,"1","17",,,"[ { ""fRCS"" : 5 } ]","1_4_1",,
"Enum_ATT_2","test-B","plane","299.2244","4964.528","24.043291","118.33103","-3.811037","0.09481138","273.14792",,"1",,,"1","15",,,"[ { ""fRCS"" : 5 } ]","1_4_1",,
,,,,,,,,,,"5",,,"1",,,"[ { ""PlatID"" : { ""$numberInt"" : ""17"" }, ""ATT"" : ""Enum_ATT_1"", ""fLon"" : 117.42071, ""fLat"" : 23.937744, ""fHeight"" : 4965.034, ""fSpeed"" : 273.12515, ""DetectError"" : 81.10845 } ]","16",,"1_4_1",,
,,,,,,,,,,"5",,,"1",,,"[ { ""PlatID"" : { ""$numberInt"" : ""15"" }, ""ATT"" : ""Enum_ATT_2"", ""fLon"" : 118.33103, ""fLat"" : 24.043291, ""fHeight"" : 4964.528, ""fSpeed"" : 273.14792, ""DetectError"" : 81.10845 } ]","18",,"1_4_1",,
