"ATT","EquipmentName","EquipmentType","fDir","fHeight","fLat","fLon","fPitch","fRoll","fSpeed","fTime","iActiveFlag","iDetectZoneNum","iTargetNum","nRCSNum","PlatID","RadarDetectPlat","RadarID","RCSArray","sRID","TargetID","ZonePoint"
,,,,,,,,,,"5.3",,"121",,,,,"18",,"1_3_1","17","[ { ""fLon"" : 117.42147, ""fLat"" : 23.937967 }, { ""fLon"" : 117.67868, ""fLat"" : 25.039158 }, { ""fLon"" : 117.69976, ""fLat"" : 25.034925 }, { ""fLon"" : 117.72076, ""fLat"" : 25.030357 }, { ""fLon"" : 117.74165, ""fLat"" : 25.025455 }, { ""fLon"" : 117.76246, ""fLat"" : 25.02023 }, { ""fLon"" : 117.78316, ""fLat"" : 25.014673 }, { ""fLon"" : 117.80376, ""fLat"" : 25.008791 }, { ""fLon"" : 117.824234, ""fLat"" : 25.002583 }, { ""fLon"" : 117.84459, ""fLat"" : 24.996048 }, { ""fLon"" : 117.86481, ""fLat"" : 24.989195 }, { ""fLon"" : 117.884895, ""fLat"" : 24.982023 }, { ""fLon"" : 117.90485, ""fLat"" : 24.974533 }, { ""fLon"" : 117.92464, ""fLat"" : 24.966728 }, { ""fLon"" : 117.9443, ""fLat"" : 24.958609 }, { ""fLon"" : 117.963776, ""fLat"" : 24.950184 }, { ""fLon"" : 117.9831, ""fLat"" : 24.941448 }, { ""fLon"" : 118.00226, ""fLat"" : 24.93241 }, { ""fLon"" : 118.02123, ""fLat"" : 24.923063 }, { ""fLon"" : 118.04002, ""fLat"" : 24.913422 }, { ""fLon"" : 118.05862, ""fLat"" : 24.903482 }, { ""fLon"" : 118.077034, ""fLat"" : 24.893253 }, { ""fLon"" : 118.09524, ""fLat"" : 24.882727 }, { ""fLon"" : 118.11324, ""fLat"" : 24.871916 }, { ""fLon"" : 118.13104, ""fLat"" : 24.86082 }, { ""fLon"" : 118.14861, ""fLat"" : 24.849442 }, { ""fLon"" : 118.16598, ""fLat"" : 24.83779 }, { ""fLon"" : 118.183105, ""fLat"" : 24.825861 }, { ""fLon"" : 118.200005, ""fLat"" : 24.813662 }, { ""fLon"" : 118.21665, ""fLat"" : 24.801193 }, { ""fLon"" : 118.23308, ""fLat"" : 24.788464 }, { ""fLon"" : 118.249245, ""fLat"" : 24.775476 }, { ""fLon"" : 118.26516, ""fLat"" : 24.762232 }, { ""fLon"" : 118.28083, ""fLat"" : 24.748735 }, { ""fLon"" : 118.29623, ""fLat"" : 24.734993 }, { ""fLon"" : 118.31136, ""fLat"" : 24.721003 }, { ""fLon"" : 118.32624, ""fLat"" : 24.706776 }, { ""fLon"" : 118.34081, ""fLat"" : 24.692314 }, { ""fLon"" : 118.35512, ""fLat"" : 24.67762 }, { ""fLon"" : 118.36915, ""fLat"" : 24.6627 }, { ""fLon"" : 118.38287, ""fLat"" : 24.647558 }, { ""fLon"" : 118.39632, ""fLat"" : 24.632202 }, { ""fLon"" : 118.40947, ""fLat"" : 24.616627 }, { ""fLon"" : 118.42231, ""fLat"" : 24.60085 }, { ""fLon"" : 118.43484, ""fLat"" : 24.584866 }, { ""fLon"" : 118.447075, ""fLat"" : 24.568684 }, { ""fLon"" : 118.45899, ""fLat"" : 24.55231 }, { ""fLon"" : 118.47059, ""fLat"" : 24.535744 }, { ""fLon"" : 118.48187, ""fLat"" : 24.518993 }, { ""fLon"" : 118.49283, ""fLat"" : 24.502071 }, { ""fLon"" : 118.50347, ""fLat"" : 24.484966 }, { ""fLon"" : 118.51377, ""fLat"" : 24.467697 }, { ""fLon"" : 118.52373, ""fLat"" : 24.450268 }, { ""fLon"" : 118.53337, ""fLat"" : 24.432674 }, { ""fLon"" : 118.542656, ""fLat"" : 24.414928 }, { ""fLon"" : 118.55162, ""fLat"" : 24.397038 }, { ""fLon"" : 118.56023, ""fLat"" : 24.379007 }, { ""fLon"" : 118.56849, ""fLat"" : 24.360834 }, { ""fLon"" : 118.5764, ""fLat"" : 24.342531 }, { ""fLon"" : 118.583954, ""fLat"" : 24.324104 }, { ""fLon"" : 118.59117, ""fLat"" : 24.305557 }, { ""fLon"" : 118.59802, ""fLat"" : 24.286898 }, { ""fLon"" : 118.604515, ""fLat"" : 24.268126 }, { ""fLon"" : 118.61065, ""fLat"" : 24.24925 }, { ""fLon"" : 118.61641, ""fLat"" : 24.23028 }, { ""fLon"" : 118.62182, ""fLat"" : 24.211218 }, { ""fLon"" : 118.62686, ""fLat"" : 24.192068 }, { ""fLon"" : 118.63153, ""fLat"" : 24.172838 }, { ""fLon"" : 118.63583, ""fLat"" : 24.153534 }, { ""fLon"" : 118.63977, ""fLat"" : 24.134161 }, { ""fLon"" : 118.64333, ""fLat"" : 24.114727 }, { ""fLon"" : 118.64653, ""fLat"" : 24.095234 }, { ""fLon"" : 118.649345, ""fLat"" : 24.075691 }, { ""fLon"" : 118.651794, ""fLat"" : 24.0561 }, { ""fLon"" : 118.65387, ""fLat"" : 24.036478 }, { ""fLon"" : 118.65555, ""fLat"" : 24.016819 }, { ""fLon"" : 118.656876, ""fLat"" : 23.99713 }, { ""fLon"" : 118.657814, ""fLat"" : 23.977423 }, { ""fLon"" : 118.65838, ""fLat"" : 23.957699 }, { ""fLon"" : 118.65857, ""fLat"" : 23.93797 }, { ""fLon"" : 118.65838, ""fLat"" : 23.918234 }, { ""fLon"" : 118.657814, ""fLat"" : 23.898502 }, { ""fLon"" : 118.656876, ""fLat"" : 23.87878 }, { ""fLon"" : 118.65555, ""fLat"" : 23.85907 }, { ""fLon"" : 118.65387, ""fLat"" : 23.839386 }, { ""fLon"" : 118.651794, ""fLat"" : 23.819727 }, { ""fLon"" : 118.649345, ""fLat"" : 23.800098 }, { ""fLon"" : 118.64653, ""fLat"" : 23.78051 }, { ""fLon"" : 118.64333, ""fLat"" : 23.76097 }, { ""fLon"" : 118.63977, ""fLat"" : 23.741474 }, { ""fLon"" : 118.63583, ""fLat"" : 23.722044 }, { ""fLon"" : 118.63153, ""fLat"" : 23.702673 }, { ""fLon"" : 118.62686, ""fLat"" : 23.68337 }, { ""fLon"" : 118.62182, ""fLat"" : 23.66414 }, { ""fLon"" : 118.61641, ""fLat"" : 23.64499 }, { ""fLon"" : 118.61065, ""fLat"" : 23.62593 }, { ""fLon"" : 118.604515, ""fLat"" : 23.606964 }, { ""fLon"" : 118.59802, ""fLat"" : 23.588095 }, { ""fLon"" : 118.59117, ""fLat"" : 23.569328 }, { ""fLon"" : 118.583954, ""fLat"" : 23.550673 }, { ""fLon"" : 118.5764, ""fLat"" : 23.532133 }, { ""fLon"" : 118.56849, ""fLat"" : 23.513712 }, { ""fLon"" : 118.56023, ""fLat"" : 23.495419 }, { ""fLon"" : 118.55162, ""fLat"" : 23.477259 }, { ""fLon"" : 118.542656, ""fLat"" : 23.459238 }, { ""fLon"" : 118.53337, ""fLat"" : 23.441359 }, { ""fLon"" : 118.52373, ""fLat"" : 23.42363 }, { ""fLon"" : 118.51377, ""fLat"" : 23.406054 }, { ""fLon"" : 118.50347, ""fLat"" : 23.388641 }, { ""fLon"" : 118.49283, ""fLat"" : 23.371391 }, { ""fLon"" : 118.48187, ""fLat"" : 23.354315 }, { ""fLon"" : 118.47059, ""fLat"" : 23.33741 }, { ""fLon"" : 118.45899, ""fLat"" : 23.32069 }, { ""fLon"" : 118.447075, ""fLat"" : 23.304157 }, { ""fLon"" : 118.43484, ""fLat"" : 23.287811 }, { ""fLon"" : 118.42231, ""fLat"" : 23.271667 }, { ""fLon"" : 118.40947, ""fLat"" : 23.25572 }, { ""fLon"" : 118.39632, ""fLat"" : 23.23998 }, { ""fLon"" : 118.38287, ""fLat"" : 23.224453 }, { ""fLon"" : 118.36915, ""fLat"" : 23.209143 }, { ""fLon"" : 118.35512, ""fLat"" : 23.194052 } ]"
"Enum_ATT_1","yanshi-red","plane","72.27048","4958.417","23.938042","117.42172","-4.1365914","0.10654378","271.23172",,"1",,,"1","17",,,"[ { ""fRCS"" : 5 } ]","1_3_1",,
"Enum_ATT_2","test-B","plane","299.22513","4957.838","24.043766","118.33009","-4.1687584","0.108058326","271.25742",,"1",,,"1","15",,,"[ { ""fRCS"" : 5 } ]","1_3_1",,
,,,,,,,,,,"5.4",,,"1",,,"[ { ""PlatID"" : { ""$numberInt"" : ""17"" }, ""ATT"" : ""Enum_ATT_1"", ""fLon"" : 117.42172, ""fLat"" : 23.938042, ""fHeight"" : 4958.417, ""fSpeed"" : 271.23172, ""DetectError"" : 81.043495 } ]","16",,"1_3_1",,
,,,,,,,,,,"5.4",,,"1",,,"[ { ""PlatID"" : { ""$numberInt"" : ""15"" }, ""ATT"" : ""Enum_ATT_2"", ""fLon"" : 118.33009, ""fLat"" : 24.043766, ""fHeight"" : 4957.838, ""fSpeed"" : 271.25742, ""DetectError"" : 81.043495 } ]","18",,"1_3_1",,
,,,,,,,,,,"5.4",,"121",,,,,"16",,"1_3_1","15","[ { ""fLon"" : 118.33009, ""fLat"" : 24.043766 }, { ""fLon"" : 117.26969, ""fLat"" : 23.460585 }, { ""fLon"" : 117.258736, ""fLat"" : 23.477648 }, { ""fLon"" : 117.24809, ""fLat"" : 23.494884 }, { ""fLon"" : 117.23779, ""fLat"" : 23.512283 }, { ""fLon"" : 117.22784, ""fLat"" : 23.529844 }, { ""fLon"" : 117.21819, ""fLat"" : 23.54756 }, { ""fLon"" : 117.2089, ""fLat"" : 23.565424 }, { ""fLon"" : 117.19994, ""fLat"" : 23.58343 }, { ""fLon"" : 117.19134, ""fLat"" : 23.601576 }, { ""fLon"" : 117.18307, ""fLat"" : 23.619854 }, { ""fLon"" : 117.17516, ""fLat"" : 23.63826 }, { ""fLon"" : 117.1676, ""fLat"" : 23.656784 }, { ""fLon"" : 117.16039, ""fLat"" : 23.675426 }, { ""fLon"" : 117.153534, ""fLat"" : 23.694174 }, { ""fLon"" : 117.14705, ""fLat"" : 23.713034 }, { ""fLon"" : 117.140915, ""fLat"" : 23.731983 }, { ""fLon"" : 117.13515, ""fLat"" : 23.75103 }, { ""fLon"" : 117.12974, ""fLat"" : 23.770163 }, { ""fLon"" : 117.124695, ""fLat"" : 23.789373 }, { ""fLon"" : 117.120026, ""fLat"" : 23.80866 }, { ""fLon"" : 117.11572, ""fLat"" : 23.828014 }, { ""fLon"" : 117.111786, ""fLat"" : 23.847433 }, { ""fLon"" : 117.10822, ""fLat"" : 23.86691 }, { ""fLon"" : 117.10503, ""fLat"" : 23.886436 }, { ""fLon"" : 117.10221, ""fLat"" : 23.906008 }, { ""fLon"" : 117.09977, ""fLat"" : 23.92562 }, { ""fLon"" : 117.097694, ""fLat"" : 23.945261 }, { ""fLon"" : 117.09601, ""fLat"" : 23.964933 }, { ""fLon"" : 117.09469, ""fLat"" : 23.984627 }, { ""fLon"" : 117.09374, ""fLat"" : 24.004332 }, { ""fLon"" : 117.093185, ""fLat"" : 24.024048 }, { ""fLon"" : 117.092995, ""fLat"" : 24.043766 }, { ""fLon"" : 117.093185, ""fLat"" : 24.06348 }, { ""fLon"" : 117.09374, ""fLat"" : 24.083187 }, { ""fLon"" : 117.09469, ""fLat"" : 24.102879 }, { ""fLon"" : 117.09601, ""fLat"" : 24.12255 }, { ""fLon"" : 117.097694, ""fLat"" : 24.14219 }, { ""fLon"" : 117.09977, ""fLat"" : 24.161802 }, { ""fLon"" : 117.10221, ""fLat"" : 24.181376 }, { ""fLon"" : 117.10503, ""fLat"" : 24.200901 }, { ""fLon"" : 117.10822, ""fLat"" : 24.220377 }, { ""fLon"" : 117.111786, ""fLat"" : 24.239798 }, { ""fLon"" : 117.11572, ""fLat"" : 24.259151 }, { ""fLon"" : 117.120026, ""fLat"" : 24.278442 }, { ""fLon"" : 117.124695, ""fLat"" : 24.297651 }, { ""fLon"" : 117.12974, ""fLat"" : 24.316784 }, { ""fLon"" : 117.13515, ""fLat"" : 24.335836 }, { ""fLon"" : 117.140915, ""fLat"" : 24.354794 }, { ""fLon"" : 117.14705, ""fLat"" : 24.373653 }, { ""fLon"" : 117.153534, ""fLat"" : 24.392403 }, { ""fLon"" : 117.16039, ""fLat"" : 24.41105 }, { ""fLon"" : 117.1676, ""fLat"" : 24.429583 }, { ""fLon"" : 117.17516, ""fLat"" : 24.447992 }, { ""fLon"" : 117.18307, ""fLat"" : 24.466282 }, { ""fLon"" : 117.19134, ""fLat"" : 24.484436 }, { ""fLon"" : 117.19994, ""fLat"" : 24.502455 }, { ""fLon"" : 117.2089, ""fLat"" : 24.52033 }, { ""fLon"" : 117.21819, ""fLat"" : 24.53806 }, { ""fLon"" : 117.22784, ""fLat"" : 24.555637 }, { ""fLon"" : 117.23779, ""fLat"" : 24.573055 }, { ""fLon"" : 117.24809, ""fLat"" : 24.59031 }, { ""fLon"" : 117.258736, ""fLat"" : 24.607395 }, { ""fLon"" : 117.26969, ""fLat"" : 24.62431 }, { ""fLon"" : 117.280975, ""fLat"" : 24.641043 }, { ""fLon"" : 117.29257, ""fLat"" : 24.657595 }, { ""fLon"" : 117.30448, ""fLat"" : 24.673958 }, { ""fLon"" : 117.31672, ""fLat"" : 24.690125 }, { ""fLon"" : 117.32925, ""fLat"" : 24.706095 }, { ""fLon"" : 117.34209, ""fLat"" : 24.72186 }, { ""fLon"" : 117.35525, ""fLat"" : 24.73742 }, { ""fLon"" : 117.36868, ""fLat"" : 24.752766 }, { ""fLon"" : 117.382416, ""fLat"" : 24.767895 }, { ""fLon"" : 117.39645, ""fLat"" : 24.7828 }, { ""fLon"" : 117.41074, ""fLat"" : 24.797483 }, { ""fLon"" : 117.42532, ""fLat"" : 24.811934 }, { ""fLon"" : 117.4402, ""fLat"" : 24.826147 }, { ""fLon"" : 117.45534, ""fLat"" : 24.840124 }, { ""fLon"" : 117.470726, ""fLat"" : 24.853857 }, { ""fLon"" : 117.4864, ""fLat"" : 24.86734 }, { ""fLon"" : 117.50231, ""fLat"" : 24.880575 }, { ""fLon"" : 117.518486, ""fLat"" : 24.893553 }, { ""fLon"" : 117.534904, ""fLat"" : 24.90627 }, { ""fLon"" : 117.55156, ""fLat"" : 24.918728 }, { ""fLon"" : 117.56846, ""fLat"" : 24.930918 }, { ""fLon"" : 117.58559, ""fLat"" : 24.942833 }, { ""fLon"" : 117.60295, ""fLat"" : 24.954477 }, { ""fLon"" : 117.620514, ""fLat"" : 24.965845 }, { ""fLon"" : 117.63831, ""fLat"" : 24.976933 }, { ""fLon"" : 117.65632, ""fLat"" : 24.987736 }, { ""fLon"" : 117.67453, ""fLat"" : 24.99825 }, { ""fLon"" : 117.69294, ""fLat"" : 25.008472 }, { ""fLon"" : 117.71153, ""fLat"" : 25.018404 }, { ""fLon"" : 117.73033, ""fLat"" : 25.028036 }, { ""fLon"" : 117.749306, ""fLat"" : 25.037374 }, { ""fLon"" : 117.768456, ""fLat"" : 25.046404 }, { ""fLon"" : 117.78779, ""fLat"" : 25.055134 }, { ""fLon"" : 117.80727, ""fLat"" : 25.06355 }, { ""fLon"" : 117.82693, ""fLat"" : 25.071665 }, { ""fLon"" : 117.84672, ""fLat"" : 25.07946 }, { ""fLon"" : 117.86666, ""fLat"" : 25.086945 }, { ""fLon"" : 117.88676, ""fLat"" : 25.094112 }, { ""fLon"" : 117.906975, ""fLat"" : 25.10096 }, { ""fLon"" : 117.92733, ""fLat"" : 25.107487 }, { ""fLon"" : 117.94781, ""fLat"" : 25.11369 }, { ""fLon"" : 117.96841, ""fLat"" : 25.119568 }, { ""fLon"" : 117.9891, ""fLat"" : 25.125118 }, { ""fLon"" : 118.0099, ""fLat"" : 25.130344 }, { ""fLon"" : 118.03081, ""fLat"" : 25.135237 }, { ""fLon"" : 118.0518, ""fLat"" : 25.139803 }, { ""fLon"" : 118.072876, ""fLat"" : 25.144028 }, { ""fLon"" : 118.09404, ""fLat"" : 25.147928 }, { ""fLon"" : 118.115265, ""fLat"" : 25.15149 }, { ""fLon"" : 118.136566, ""fLat"" : 25.154715 }, { ""fLon"" : 118.15791, ""fLat"" : 25.157602 }, { ""fLon"" : 118.17934, ""fLat"" : 25.160154 }, { ""fLon"" : 118.20078, ""fLat"" : 25.162369 }, { ""fLon"" : 118.22227, ""fLat"" : 25.164238 }, { ""fLon"" : 118.2438, ""fLat"" : 25.165771 }, { ""fLon"" : 118.26535, ""fLat"" : 25.166964 }, { ""fLon"" : 118.28691, ""fLat"" : 25.167816 } ]"
,,,,,,,,,,"5.4",,"121",,,,,"18",,"1_3_1","17","[ { ""fLon"" : 117.42172, ""fLat"" : 23.938042 }, { ""fLon"" : 117.678925, ""fLat"" : 25.03923 }, { ""fLon"" : 117.700005, ""fLat"" : 25.034998 }, { ""fLon"" : 117.721, ""fLat"" : 25.03043 }, { ""fLon"" : 117.741905, ""fLat"" : 25.02553 }, { ""fLon"" : 117.7627, ""fLat"" : 25.020304 }, { ""fLon"" : 117.78342, ""fLat"" : 25.014748 }, { ""fLon"" : 117.804, ""fLat"" : 25.008863 }, { ""fLon"" : 117.82448, ""fLat"" : 25.002653 }, { ""fLon"" : 117.84483, ""fLat"" : 24.996124 }, { ""fLon"" : 117.86507, ""fLat"" : 24.98927 }, { ""fLon"" : 117.885155, ""fLat"" : 24.982096 }, { ""fLon"" : 117.905106, ""fLat"" : 24.974606 }, { ""fLon"" : 117.9249, ""fLat"" : 24.966803 }, { ""fLon"" : 117.94454, ""fLat"" : 24.958683 }, { ""fLon"" : 117.964035, ""fLat"" : 24.950256 }, { ""fLon"" : 117.98336, ""fLat"" : 24.94152 }, { ""fLon"" : 118.0025, ""fLat"" : 24.932482 }, { ""fLon"" : 118.02148, ""fLat"" : 24.923138 }, { ""fLon"" : 118.040276, ""fLat"" : 24.913498 }, { ""fLon"" : 118.058876, ""fLat"" : 24.903557 }, { ""fLon"" : 118.07728, ""fLat"" : 24.893326 }, { ""fLon"" : 118.09549, ""fLat"" : 24.882801 }, { ""fLon"" : 118.113495, ""fLat"" : 24.87199 }, { ""fLon"" : 118.131294, ""fLat"" : 24.860893 }, { ""fLon"" : 118.14887, ""fLat"" : 24.849518 }, { ""fLon"" : 118.16622, ""fLat"" : 24.837862 }, { ""fLon"" : 118.18335, ""fLat"" : 24.825935 }, { ""fLon"" : 118.200264, ""fLat"" : 24.813736 }, { ""fLon"" : 118.21691, ""fLat"" : 24.801268 }, { ""fLon"" : 118.23334, ""fLat"" : 24.78854 }, { ""fLon"" : 118.249504, ""fLat"" : 24.77555 }, { ""fLon"" : 118.26542, ""fLat"" : 24.762302 }, { ""fLon"" : 118.28109, ""fLat"" : 24.74881 }, { ""fLon"" : 118.296486, ""fLat"" : 24.735064 }, { ""fLon"" : 118.31162, ""fLat"" : 24.721073 }, { ""fLon"" : 118.326485, ""fLat"" : 24.70685 }, { ""fLon"" : 118.34107, ""fLat"" : 24.692389 }, { ""fLon"" : 118.35538, ""fLat"" : 24.677694 }, { ""fLon"" : 118.36941, ""fLat"" : 24.662777 }, { ""fLon"" : 118.38313, ""fLat"" : 24.647633 }, { ""fLon"" : 118.39656, ""fLat"" : 24.632275 }, { ""fLon"" : 118.40971, ""fLat"" : 24.616701 }, { ""fLon"" : 118.422554, ""fLat"" : 24.600922 }, { ""fLon"" : 118.4351, ""fLat"" : 24.584938 }, { ""fLon"" : 118.44733, ""fLat"" : 24.568758 }, { ""fLon"" : 118.459236, ""fLat"" : 24.552382 }, { ""fLon"" : 118.47085, ""fLat"" : 24.535816 }, { ""fLon"" : 118.48212, ""fLat"" : 24.519068 }, { ""fLon"" : 118.49309, ""fLat"" : 24.502144 }, { ""fLon"" : 118.503716, ""fLat"" : 24.48504 }, { ""fLon"" : 118.514015, ""fLat"" : 24.467773 }, { ""fLon"" : 118.52399, ""fLat"" : 24.450338 }, { ""fLon"" : 118.53363, ""fLat"" : 24.432747 }, { ""fLon"" : 118.542915, ""fLat"" : 24.415003 }, { ""fLon"" : 118.551865, ""fLat"" : 24.397114 }, { ""fLon"" : 118.56047, ""fLat"" : 24.379078 }, { ""fLon"" : 118.56874, ""fLat"" : 24.360909 }, { ""fLon"" : 118.57666, ""fLat"" : 24.342606 }, { ""fLon"" : 118.58421, ""fLat"" : 24.324179 }, { ""fLon"" : 118.59143, ""fLat"" : 24.305634 }, { ""fLon"" : 118.598274, ""fLat"" : 24.28697 }, { ""fLon"" : 118.604774, ""fLat"" : 24.2682 }, { ""fLon"" : 118.61091, ""fLat"" : 24.249325 }, { ""fLon"" : 118.61667, ""fLat"" : 24.230352 }, { ""fLon"" : 118.62207, ""fLat"" : 24.21129 }, { ""fLon"" : 118.62712, ""fLat"" : 24.192139 }, { ""fLon"" : 118.63178, ""fLat"" : 24.172913 }, { ""fLon"" : 118.63609, ""fLat"" : 24.153608 }, { ""fLon"" : 118.640015, ""fLat"" : 24.134235 }, { ""fLon"" : 118.64359, ""fLat"" : 24.1148 }, { ""fLon"" : 118.64679, ""fLat"" : 24.095306 }, { ""fLon"" : 118.649605, ""fLat"" : 24.075764 }, { ""fLon"" : 118.652054, ""fLat"" : 24.056175 }, { ""fLon"" : 118.65411, ""fLat"" : 24.03655 }, { ""fLon"" : 118.65581, ""fLat"" : 24.016893 }, { ""fLon"" : 118.657135, ""fLat"" : 23.997204 }, { ""fLon"" : 118.65807, ""fLat"" : 23.977499 }, { ""fLon"" : 118.65864, ""fLat"" : 23.957773 }, { ""fLon"" : 118.65881, ""fLat"" : 23.938042 }, { ""fLon"" : 118.65864, ""fLat"" : 23.918306 }, { ""fLon"" : 118.65807, ""fLat"" : 23.898575 }, { ""fLon"" : 118.657135, ""fLat"" : 23.878853 }, { ""fLon"" : 118.65581, ""fLat"" : 23.859144 }, { ""fLon"" : 118.65411, ""fLat"" : 23.839458 }, { ""fLon"" : 118.652054, ""fLat"" : 23.8198 }, { ""fLon"" : 118.649605, ""fLat"" : 23.80017 }, { ""fLon"" : 118.64679, ""fLat"" : 23.780584 }, { ""fLon"" : 118.64359, ""fLat"" : 23.761044 }, { ""fLon"" : 118.640015, ""fLat"" : 23.74155 }, { ""fLon"" : 118.63609, ""fLat"" : 23.722118 }, { ""fLon"" : 118.63178, ""fLat"" : 23.702744 }, { ""fLon"" : 118.62712, ""fLat"" : 23.683441 }, { ""fLon"" : 118.62207, ""fLat"" : 23.664215 }, { ""fLon"" : 118.61667, ""fLat"" : 23.64507 }, { ""fLon"" : 118.61091, ""fLat"" : 23.626007 }, { ""fLon"" : 118.604774, ""fLat"" : 23.607038 }, { ""fLon"" : 118.598274, ""fLat"" : 23.588167 }, { ""fLon"" : 118.59143, ""fLat"" : 23.5694 }, { ""fLon"" : 118.58421, ""fLat"" : 23.550747 }, { ""fLon"" : 118.57666, ""fLat"" : 23.532207 }, { ""fLon"" : 118.56874, ""fLat"" : 23.513784 }, { ""fLon"" : 118.56047, ""fLat"" : 23.495493 }, { ""fLon"" : 118.551865, ""fLat"" : 23.477335 }, { ""fLon"" : 118.542915, ""fLat"" : 23.459312 }, { ""fLon"" : 118.53363, ""fLat"" : 23.441431 }, { ""fLon"" : 118.52399, ""fLat"" : 23.423704 }, { ""fLon"" : 118.514015, ""fLat"" : 23.406132 }, { ""fLon"" : 118.503716, ""fLat"" : 23.388716 }, { ""fLon"" : 118.49309, ""fLat"" : 23.371466 }, { ""fLon"" : 118.48212, ""fLat"" : 23.354387 }, { ""fLon"" : 118.47085, ""fLat"" : 23.337484 }, { ""fLon"" : 118.459236, ""fLat"" : 23.320765 }, { ""fLon"" : 118.44733, ""fLat"" : 23.30423 }, { ""fLon"" : 118.4351, ""fLat"" : 23.287886 }, { ""fLon"" : 118.422554, ""fLat"" : 23.27174 }, { ""fLon"" : 118.40971, ""fLat"" : 23.255795 }, { ""fLon"" : 118.39656, ""fLat"" : 23.240057 }, { ""fLon"" : 118.38313, ""fLat"" : 23.224527 }, { ""fLon"" : 118.36941, ""fLat"" : 23.209215 }, { ""fLon"" : 118.35538, ""fLat"" : 23.194128 } ]"
"Enum_ATT_2","test-B","plane","299.2253","4956.067","24.043886","118.329865","-4.259697","0.11152456","270.79346",,"1",,,"1","15",,,"[ { ""fRCS"" : 5 } ]","1_3_1",,
"Enum_ATT_1","yanshi-red","plane","72.27084","4956.665","23.938116","117.42198","-4.2270536","0.10993474","270.76703",,"1",,,"1","17",,,"[ { ""fRCS"" : 5 } ]","1_3_1",,
,,,,,,,,,,"5.5",,,"1",,,"[ { ""PlatID"" : { ""$numberInt"" : ""17"" }, ""ATT"" : ""Enum_ATT_1"", ""fLon"" : 117.42198, ""fLat"" : 23.938116, ""fHeight"" : 4956.665, ""fSpeed"" : 270.76703, ""DetectError"" : 81.027145 } ]","16",,"1_3_1",,
,,,,,,,,,,"5.5",,,"1",,,"[ { ""PlatID"" : { ""$numberInt"" : ""15"" }, ""ATT"" : ""Enum_ATT_2"", ""fLon"" : 118.329865, ""fLat"" : 24.043886, ""fHeight"" : 4956.067, ""fSpeed"" : 270.79346, ""DetectError"" : 81.027145 } ]","18",,"1_3_1",,
